V1,V2
48.6747779846191,1553
49.0081634521484,1548
49.341552734375,1546
49.6749420166016,1558
50.0083312988281,1541
50.3417205810547,1533
50.6751098632812,1529
51.0084991455078,1530
51.3418884277344,1531
51.6752777099609,1526
52.0086631774902,1523
52.3420524597168,1522
52.6754417419434,1522
53.0088310241699,1519
53.3422203063965,1519
53.675609588623,1519
54.0089988708496,1516
54.3423881530762,1515
54.6757774353027,1515
55.0091667175293,1515
55.3425521850586,1515
55.6759414672852,1515
56.0093307495117,1516
56.3427200317383,1516
56.6761093139648,1517
57.0094985961914,1518
57.342887878418,1519
57.6762771606445,1520
58.0096664428711,1522
58.3430519104004,1524
58.676441192627,1525
59.0098304748535,1527
59.3432197570801,1529
59.6766090393066,1531
60.0099983215332,1532
60.3433876037598,1534
60.6767768859863,1536
61.0101661682129,1536
61.3435516357422,1539
61.6769409179688,1542
62.0103302001953,1542
62.3437194824219,1542
62.6771087646484,1544
63.010498046875,1545
63.3438873291016,1545
63.6772766113281,1546
64.0106658935547,1546
64.3440551757812,1546
64.6774444580078,1550
65.0108337402344,1554
65.3442230224609,1553
65.6776123046875,1554
66.0110015869141,1558
66.3443832397461,1559
66.6777725219727,1560
67.0111618041992,1563
67.3445510864258,1563
67.6779403686523,1563
68.0113296508789,1568
68.3447189331055,1570
68.678108215332,1569
69.0114974975586,1573
69.3448867797852,1576
69.6782760620117,1574
70.0116653442383,1576
70.3450546264648,1582
70.6784439086914,1583
71.011833190918,1582
71.3452224731445,1589
71.6786117553711,1617
72.0120010375977,1677
72.3453826904297,1611
72.6787719726562,1606
73.0121612548828,1611
73.3455505371094,1617
73.6789398193359,1624
74.0123291015625,1629
74.3457183837891,1620
74.6791076660156,1633
75.0124969482422,1691
75.3458862304688,1706
75.6792755126953,1680
76.0126647949219,1675
76.3460540771484,1710
76.679443359375,1713
77.0128326416016,1705
78.6797714233398,1387
79.0131607055664,1389
79.346549987793,1395
79.6799392700195,1409
80.0133285522461,1414
80.3467178344727,1427
80.6801071166992,1445
81.0134963989258,1449
81.3468856811523,1455
81.6802749633789,1471
82.0136642456055,1473
82.347053527832,1467
82.6804428100586,1470
83.0138320922852,1477
83.3472213745117,1479
83.6806106567383,1487
84.0139999389648,1497
84.3473892211914,1499
84.680778503418,1504
85.01416015625,1512
85.3475494384766,1515
85.6809387207031,1517
86.0143280029297,1521
86.3477172851562,1524
86.6811065673828,1525
87.0144958496094,1527
87.3478851318359,1529
87.6812744140625,1532
88.0146636962891,1535
88.3480529785156,1538
88.6814422607422,1539
89.0148315429688,1540
89.3482208251953,1542
89.6816101074219,1543
90.0149993896484,1545
90.348388671875,1546
90.6817779541016,1548
91.0151672363281,1550
91.3485488891602,1552
91.6819381713867,1553
92.0153274536133,1554
92.3487167358398,1555
92.6821060180664,1556
93.015495300293,1556
93.3488845825195,1557
93.6822738647461,1557
94.0156631469727,1557
94.3490524291992,1557
94.6824417114258,1558
95.0158309936523,1558
95.3492202758789,1558
95.6826095581055,1559
96.015998840332,1560
96.3493881225586,1561
96.6827774047852,1561
97.0161666870117,1562
97.3495559692383,1564
97.6829376220703,1565
98.0163269042969,1565
98.3497161865234,1565
98.68310546875,1565
99.0164947509766,1565
99.3498840332031,1567
99.6832733154297,1573
100.016662597656,1570
100.350051879883,1566
100.683441162109,1566
101.016830444336,1567
101.350219726562,1568
101.683609008789,1567
102.016998291016,1567
102.350387573242,1568
102.683776855469,1568
103.017166137695,1567
103.350555419922,1569
103.683944702148,1570
104.01732635498,1569
104.350715637207,1569
104.684104919434,1569
105.01749420166,1570
105.350883483887,1569
105.684272766113,1569
106.01766204834,1570
106.351051330566,1570
106.684440612793,1570
107.01782989502,1570
107.351219177246,1570
107.684608459473,1569
108.017997741699,1570
108.351387023926,1571
108.684776306152,1571
109.018165588379,1572
109.351554870605,1572
109.684944152832,1572
110.018333435059,1572
110.351715087891,1572
110.685104370117,1572
111.018493652344,1571
111.35188293457,1571
111.685272216797,1572
112.018661499023,1572
112.35205078125,1571
112.685440063477,1572
113.018829345703,1571
113.35221862793,1569
113.685607910156,1568
114.018997192383,1569
114.352386474609,1570
114.685775756836,1570
115.019165039062,1569
115.352554321289,1567
115.685943603516,1565
116.019332885742,1565
116.352714538574,1565
116.686103820801,1566
117.019493103027,1569
117.352882385254,1570
117.68627166748,1567
118.019660949707,1572
118.353050231934,1595
118.68643951416,1579
119.019828796387,1572
119.353218078613,1571
119.68660736084,1572
120.019996643066,1573
120.353385925293,1574
120.68677520752,1577
121.020164489746,1578
121.353553771973,1583
121.686943054199,1587
122.020332336426,1585
122.353721618652,1605
122.687103271484,1618
123.020492553711,1618
123.353881835938,1610
123.687271118164,1616
124.020660400391,1616
124.354049682617,1597
124.687438964844,1616
125.02082824707,1622
125.354217529297,1615
125.687606811523,1609
126.02099609375,1620
126.354385375977,1619
126.687774658203,1614
127.02116394043,1609
127.354553222656,1615
127.687942504883,1616
128.021331787109,1614
128.354721069336,1614
128.688110351562,1611
129.021499633789,1606
129.354888916016,1602
129.688278198242,1604
130.021667480469,1603
130.355056762695,1600
130.688446044922,1596
131.021835327148,1592
131.355224609375,1588
131.688613891602,1587
132.022003173828,1587
132.355377197266,1584
132.688766479492,1581
133.022155761719,1580
133.355545043945,1578
133.688934326172,1576
134.022323608398,1575
134.355712890625,1576
134.689102172852,1577
135.022491455078,1575
135.355880737305,1574
135.689270019531,1574
136.022659301758,1574
136.356048583984,1574
136.689437866211,1575
137.022827148438,1577
137.356216430664,1577
137.689605712891,1576
138.022994995117,1576
138.356384277344,1578
138.68977355957,1581
139.023162841797,1579
139.356552124023,1578
139.68994140625,1580
140.023330688477,1583
140.356719970703,1582
140.69010925293,1582
141.023498535156,1584
141.356887817383,1583
141.690277099609,1582
142.023666381836,1583
142.357055664062,1584
142.690444946289,1582
143.023834228516,1582
143.357223510742,1583
143.690612792969,1584
144.024002075195,1583
144.357391357422,1583
144.690765380859,1586
145.024154663086,1587
145.357543945312,1586
145.690933227539,1585
146.024322509766,1584
146.357711791992,1586
146.691101074219,1587
147.024490356445,1587
147.357879638672,1587
147.691268920898,1590
148.024658203125,1592
148.358047485352,1591
148.691436767578,1590
149.024826049805,1591
149.358215332031,1592
149.691604614258,1590
150.024993896484,1589
150.358383178711,1592
150.691772460938,1592
151.025161743164,1591
151.358551025391,1588
151.691940307617,1585
152.025329589844,1579
152.35871887207,1571
152.692108154297,1568
153.025497436523,1598
153.35888671875,1578
153.692276000977,1567
154.025665283203,1562
154.35905456543,2795
154.692443847656,1583
155.025833129883,1573
155.359222412109,1566
155.692611694336,2806
156.026000976562,1565
156.359390258789,1576
156.692779541016,1578
157.026168823242,1575
157.35954284668,1570
157.692932128906,2797
158.026321411133,1574
158.359710693359,1572
158.693099975586,2799
159.026489257812,2805
159.359878540039,2805
159.693267822266,2091
160.026657104492,906
160.360046386719,2087
160.693435668945,2093
161.026824951172,2095
161.360214233398,911
161.693603515625,1403
162.026992797852,2109
162.360382080078,2103
162.693771362305,916
163.027160644531,2102
163.360549926758,2101
163.693939208984,1439
164.027328491211,1434
164.360717773438,1429
164.694107055664,1429
165.027496337891,1607
165.360885620117,1607
165.694274902344,816
166.02766418457,817
166.361053466797,1608
166.694442749023,1609
167.02783203125,1610
167.361221313477,1609
167.694610595703,1610
168.02799987793,1614
168.361389160156,1615
168.694778442383,1612
169.028167724609,1610
169.361557006836,1614
169.694946289062,1618
170.0283203125,1617
170.361709594727,1618
170.695098876953,1624
171.02848815918,1625
171.361877441406,1624
171.695266723633,1624
172.028656005859,1625
172.362045288086,1624
172.695434570312,837
173.028823852539,1626
173.362213134766,1627
173.695602416992,1628
174.028991699219,1632
174.362380981445,1632
174.695770263672,1629
175.029159545898,1174
175.362548828125,1170
175.695938110352,1652
176.029327392578,1636
176.362716674805,1177
176.696105957031,858
177.029495239258,1670
177.362884521484,861
177.696273803711,862
178.029663085938,1674
178.363052368164,1673
178.696441650391,865
179.029830932617,1682
179.363220214844,1684
179.69660949707,1684
180.029998779297,1683
180.363388061523,1684
180.69677734375,1684
181.030166625977,1683
181.363555908203,1682
181.69694519043,1682
182.030334472656,1682
182.363723754883,1775
182.69709777832,1775
183.030487060547,1772
183.363876342773,1770
183.697265625,1768
184.030654907227,901
184.364044189453,1765
184.69743347168,1766
185.030822753906,1766
185.364212036133,1766
185.697601318359,1767
186.030990600586,1767
186.364379882812,1768
186.697769165039,1770
187.031158447266,1772
187.364547729492,911
187.697937011719,1775
188.031326293945,1776
188.364715576172,1778
188.698104858398,1779
189.031494140625,1781
189.364883422852,1783
189.698272705078,1784
190.031661987305,1786
190.365051269531,1789
190.698440551758,1790
191.031829833984,1792
191.365219116211,1794
191.698608398438,1796
192.031997680664,1797
192.365386962891,1799
192.698776245117,1802
193.032165527344,1805
193.36555480957,1807
193.698944091797,1810
194.032333374023,1814
194.36572265625,1823
194.699111938477,1831
195.032485961914,945
195.365875244141,1830
195.699264526367,1306
196.032653808594,1307
196.36604309082,1308
196.699432373047,1310
197.032821655273,1311
197.3662109375,1312
197.699600219727,1313
198.032989501953,1315
198.36637878418,1316
198.699768066406,1316
199.033157348633,1317
199.366546630859,1319
199.699935913086,1320
200.033325195312,1320
200.366714477539,1321
200.700103759766,1322
201.033493041992,1323
201.366882324219,1324
201.700271606445,1325
202.033660888672,1326
202.367050170898,1327
202.700439453125,1328
203.033828735352,1329
203.367218017578,804
203.700607299805,805
204.033996582031,1332
204.367385864258,1332
204.700775146484,1333
205.034164428711,808
205.367553710938,1333
205.700942993164,1334
206.034332275391,1335
206.367721557617,1336
206.701110839844,1336
207.03450012207,1337
207.367889404297,813
207.701263427734,1338
208.034652709961,815
208.368041992188,1340
208.701431274414,1341
209.034820556641,817
209.368209838867,1342
209.701599121094,1342
210.03498840332,1343
210.368377685547,1344
210.701766967773,1344
211.03515625,1345
211.368545532227,822
211.701934814453,1346
212.03532409668,1346
212.368713378906,1347
212.702102661133,1347
213.035491943359,1347
213.368881225586,1348
213.702270507812,827
214.035659790039,1350
214.369049072266,829
214.702438354492,1354
215.035827636719,831
215.369216918945,1356
215.702606201172,1364
216.035995483398,1371
216.369384765625,1371
216.702774047852,1372
217.036163330078,1376
217.369552612305,844
217.702941894531,1381
218.036331176758,1381
218.369720458984,1381
218.703109741211,1381
219.036499023438,1384
219.369888305664,1386
219.703277587891,1387
220.036666870117,1390
220.370040893555,1392
220.703430175781,1395
221.036819458008,1400
221.370208740234,1403
221.703598022461,1404
222.036987304688,1405
222.370376586914,1408
222.703765869141,1410
223.037155151367,1410
223.370544433594,864
223.70393371582,1409
224.037322998047,1407
224.370712280273,1403
224.7041015625,1765
225.037490844727,2803
225.370880126953,1760
225.70426940918,990
226.037658691406,1762
226.371047973633,2821
226.704437255859,2823
227.037826538086,2822
227.371215820312,2821
227.704605102539,2822
228.037994384766,2823
228.371383666992,813
228.704772949219,2822
229.038162231445,2823
229.371551513672,2823
229.704940795898,2823
230.038330078125,2824
230.371719360352,2824
230.705108642578,2823
231.038497924805,2823
231.371887207031,2826
231.705276489258,1273
232.038665771484,2827
232.372055053711,1753
232.705429077148,1520
233.038818359375,1520
233.372207641602,1520
233.705596923828,1519
234.038986206055,1517
234.372375488281,920
234.705764770508,1514
235.039154052734,921
235.372543334961,921
235.705932617188,1513
236.039321899414,1513
236.372711181641,1513
236.706100463867,1513
237.039489746094,1514
237.37287902832,1515
237.706268310547,1515
238.039657592773,1515
238.373046875,1515
238.706436157227,1516
239.039825439453,928
239.37321472168,1517
239.706604003906,1518
240.039993286133,930
240.373382568359,1519
240.706771850586,1519
241.040161132812,1520
241.373550415039,1522
241.706939697266,934
242.040328979492,935
242.373718261719,936
242.707107543945,1528
243.040496826172,1530
243.373886108398,1533
243.707275390625,1534
244.040664672852,1535
244.374053955078,1537
244.707443237305,1538
245.040832519531,1539
245.374206542969,1541
245.707595825195,2558
246.040985107422,2558
246.374374389648,2559
246.707763671875,2560
247.041152954102,2561
247.374542236328,2561
247.707931518555,835
248.041320800781,2565
248.374710083008,1262
248.708099365234,2567
249.041488647461,2569
249.374877929688,1266
249.708267211914,2573
250.041656494141,2576
250.375045776367,2579
250.708435058594,1272
251.04182434082,1274
251.375213623047,2594
251.708602905273,1464
252.0419921875,1466
252.375381469727,928
252.708770751953,1470
253.04216003418,1472
253.375549316406,1473
253.708938598633,1476
254.042327880859,1479
254.375717163086,1481
254.709106445312,1484
255.042495727539,1487
255.375885009766,1489
255.709274291992,1490
256.042663574219,1491
256.376037597656,1492
256.709442138672,1495
257.042816162109,1497
257.376220703125,1499
257.709594726562,1500
258.042999267578,1502
258.376373291016,1503
258.709777832031,1504
259.043151855469,1506
259.376556396484,1508
259.709930419922,1509
260.043334960938,1510
260.376708984375,1511
260.710113525391,957
261.043487548828,1513
261.376892089844,1514
261.710266113281,1514
262.043670654297,1516
262.377044677734,961
262.71044921875,1517
263.043823242188,1518
263.377227783203,1519
263.710601806641,1520
264.044006347656,1521
264.377380371094,1523
264.710754394531,967
265.044158935547,1525
265.377532958984,1527
265.7109375,1529
266.044311523438,1531
266.377716064453,2248
266.711090087891,2246
267.044494628906,2245
267.377868652344,2241
267.711273193359,2235
268.044647216797,1543
268.378051757812,1545
268.71142578125,1545
269.044830322266,1546
269.378204345703,1548
269.711608886719,1550
270.044982910156,985
270.378387451172,1552
270.711761474609,987
271.045166015625,2239
271.378540039062,2241
271.711944580078,2242
272.045318603516,1757
272.378723144531,1759
272.712097167969,1757
273.045501708984,1752
273.378875732422,1752
273.712280273438,1750
274.045654296875,1746
274.379058837891,1746
274.712432861328,1744
275.045837402344,1742
275.379211425781,1744
275.712615966797,1742
276.045989990234,1742
276.37939453125,1745
276.712768554688,1745
277.046142578125,1745
277.379547119141,1746
277.712921142578,1072
278.046325683594,1748
278.379699707031,1076
278.713104248047,1760
279.046478271484,1766
279.3798828125,1771
279.713256835938,1769
280.046661376953,1084
280.380035400391,1770
280.713439941406,1768
281.046813964844,1768
281.380218505859,1770
281.713592529297,1770
282.046997070312,1088
282.38037109375,1773
282.713775634766,1090
283.047149658203,1774
283.380554199219,1775
283.713928222656,1776
284.047332763672,1777
284.380706787109,1094
284.714111328125,1095
285.047485351562,1780
285.380889892578,1780
285.714263916016,1781
286.047668457031,1098
286.381042480469,1783
286.714447021484,1786
287.047821044922,1799
287.381225585938,1894
287.714599609375,1894
288.048004150391,1902
288.381378173828,1912
288.714782714844,1099
289.048156738281,1777
289.381530761719,1782
289.714935302734,1785
290.048309326172,1787
290.381713867188,1788
290.715087890625,1788
291.048492431641,1789
291.381866455078,1790
291.715270996094,1792
292.048645019531,1111
292.382049560547,1794
292.715423583984,1688
293.048828125,1689
293.382202148438,1693
293.715606689453,1701
294.048980712891,1699
294.382385253906,1076
294.715759277344,1694
295.049163818359,1693
295.382537841797,1693
295.715942382812,1077
296.04931640625,1078
296.382720947266,1079
296.716094970703,1697
297.049499511719,1698
297.382873535156,1699
297.716278076172,1698
298.049652099609,1698
298.383056640625,1700
298.716430664062,1084
299.049835205078,1701
299.383209228516,1701
299.716613769531,1797
300.049987792969,1791
300.383392333984,1788
300.716766357422,1790
301.050170898438,1788
301.383544921875,1784
301.716949462891,1783
302.050323486328,1787
302.383697509766,1125
302.717102050781,820
303.050476074219,1788
303.383880615234,1789
303.717254638672,1127
304.050659179688,1787
304.384033203125,1123
304.717437744141,820
305.050811767578,1779
305.384216308594,1777
305.717590332031,1773
306.050994873047,1771
306.384368896484,1771
306.7177734375,822
307.051147460938,1771
307.384552001953,1124
307.717926025391,1773
308.051330566406,1125
308.384704589844,1770
308.718109130859,1771
309.051483154297,1773
309.384887695312,1775
309.71826171875,1207
310.051666259766,828
310.385040283203,1778
310.718444824219,1779
311.051818847656,1133
311.385223388672,1784
311.718597412109,1784
312.052001953125,1782
312.385375976562,1780
312.718780517578,1779
313.052154541016,1781
313.385559082031,1781
313.718933105469,1778
314.052337646484,1777
314.385711669922,1781
314.719085693359,1782
315.052490234375,1783
315.385864257812,1785
315.719268798828,838
316.052642822266,1787
316.386047363281,1788
316.719421386719,1790
317.052825927734,841
317.386199951172,1927
317.719604492188,1928
318.052978515625,1200
318.386383056641,1927
318.719757080078,1928
319.053161621094,1927
319.386535644531,873
319.719940185547,1926
320.053314208984,1203
320.38671875,1929
320.720092773438,1930
321.053497314453,1206
321.386871337891,1931
321.720275878906,1929
322.053649902344,1928
322.387054443359,1931
322.720428466797,1930
323.053833007812,1684
323.38720703125,1676
323.720611572266,823
324.053985595703,1107
324.387390136719,1684
324.720764160156,1683
325.054168701172,1683
325.387542724609,1684
325.720947265625,1110
326.054321289062,1684
326.387725830078,1687
326.721099853516,1689
327.054473876953,1114
327.387878417969,1116
327.721252441406,1696
328.054656982422,1118
328.388031005859,1697
328.721435546875,1700
329.054809570312,1703
329.388214111328,1707
329.721588134766,1708
330.054992675781,1706
330.388366699219,1705
330.721771240234,1708
331.055145263672,1128
331.388549804688,1710
331.721923828125,1128
332.055328369141,1712
332.388702392578,1711
332.722106933594,843
333.055480957031,1707
333.388885498047,1707
333.722259521484,1131
334.0556640625,1711
334.389038085938,1131
334.722442626953,1709
335.055816650391,1133
335.389221191406,1711
335.722595214844,1133
336.055999755859,1711
336.389373779297,1712
336.722778320312,1709
337.05615234375,1708
337.389556884766,1712
337.722930908203,1712
338.056335449219,1711
338.389709472656,1714
338.723114013672,1716
339.056488037109,1715
339.389892578125,1714
339.723266601562,1714
340.056640625,1716
340.390045166016,1717
340.723419189453,3230
341.056823730469,3225
341.390197753906,1718
341.723602294922,1715
342.056976318359,1701
342.390380859375,1135
342.723754882812,1135
343.057159423828,1693
343.390533447266,3293
343.723937988281,1204
344.057312011719,1842
344.390716552734,889
344.724090576172,1868
345.057495117188,1207
345.390869140625,1847
345.724273681641,1838
346.057647705078,1848
346.391052246094,1851
346.724426269531,3158
347.057830810547,3142
347.391204833984,1649
347.724609375,1646
348.057983398438,3118
348.391387939453,3150
348.724761962891,3144
349.058166503906,1649
349.391540527344,3174
349.724945068359,1659
350.058319091797,851
350.391723632812,3131
350.72509765625,3142
351.058502197266,3138
351.391876220703,1125
351.725280761719,853
352.058654785156,2125
352.392028808594,2127
352.725433349609,2126
353.058807373047,3147
353.392211914062,1329
353.7255859375,3094
354.058990478516,1124
354.392364501953,905
354.725769042969,906
355.059143066406,1852
355.392547607422,1850
355.725921630859,1219
356.059326171875,1859
356.392700195312,1857
356.726104736328,1220
357.059478759766,910
357.392883300781,1861
357.726257324219,1862
358.059661865234,1860
358.393035888672,1858
358.726440429688,1854
359.059814453125,1222
359.393218994141,1860
359.726593017578,915
360.059997558594,1868
360.393371582031,1866
360.726776123047,1230
361.060150146484,1864
361.3935546875,1864
361.726928710938,1865
362.060333251953,1231
362.393707275391,1862
362.727111816406,1864
363.060485839844,1864
363.393890380859,1861
363.727264404297,1864
364.060668945312,1875
364.39404296875,1236
364.727447509766,1866
365.060821533203,1234
365.394195556641,1869
365.727600097656,1871
366.060974121094,1871
366.394378662109,1871
366.727752685547,1238
367.061157226562,1237
367.39453125,2165
367.727935791016,2167
368.061309814453,1874
368.394714355469,2177
368.728088378906,2173
369.061492919922,2175
369.394866943359,2181
369.728271484375,1000
370.061645507812,2174
370.395050048828,2173
370.728424072266,2184
371.061828613281,2184
371.395202636719,1003
371.728607177734,2179
372.061981201172,2180
372.395385742188,1376
372.728759765625,2183
373.062164306641,1378
373.395538330078,2189
373.728942871094,2188
374.062316894531,2186
374.395721435547,2185
374.729095458984,2186
375.0625,1381
375.395874023438,2184
375.729278564453,2185
376.062652587891,2190
376.396057128906,2191
376.729431152344,2189
377.062835693359,2189
377.396209716797,2189
377.729583740234,1014
378.06298828125,2191
378.396362304688,2193
378.729766845703,1389
379.063140869141,2192
379.396545410156,2192
379.729919433594,2193
380.063323974609,2196
380.396697998047,1393
380.730102539062,1394
381.0634765625,2201
381.396881103516,2201
381.730255126953,2199
382.063659667969,1022
382.397033691406,2200
382.730438232422,2200
383.063812255859,2195
383.397216796875,2186
383.730590820312,2185
384.063995361328,2195
384.397369384766,2193
384.730773925781,2191
385.064147949219,1025
385.397552490234,1025
385.730926513672,842
386.064331054688,2179
386.397705078125,2194
386.731109619141,812
387.064483642578,2221
387.397888183594,1411
387.731262207031,1408
388.064666748047,2210
388.398040771484,1414
388.7314453125,2219
389.064819335938,2213
389.398223876953,2212
389.731597900391,1412
390.064971923828,2227
390.398376464844,822
390.731750488281,1420
391.065155029297,2228
391.398529052734,823
391.73193359375,2231
392.065307617188,2229
392.398712158203,1422
392.732086181641,1424
393.065490722656,2237
393.398864746094,1426
393.732269287109,2235
394.065643310547,1427
394.399047851562,2245
394.732421875,2247
395.065826416016,830
395.399200439453,1051
395.732604980469,1432
396.065979003906,1432
396.399383544922,2240
396.732757568359,2241
397.066162109375,2248
397.399536132812,2254
397.732940673828,2254
398.066314697266,2251
398.399719238281,1056
398.733093261719,2264
399.066497802734,1059
399.399871826172,2243
399.733276367188,2227
400.066650390625,2166
400.400054931641,2267
400.733428955078,2234
401.066833496094,2240
401.400207519531,1452
401.733612060547,2241
402.066986083984,2230
402.400390625,2182
402.733764648438,1408
403.067138671875,1411
403.400543212891,2171
403.733917236328,2165
404.067321777344,1044
404.400695800781,2163
404.734100341797,2167
405.067474365234,1047
405.40087890625,1048
405.734252929688,1415
406.067657470703,2170
406.401031494141,2168
406.734436035156,2173
407.067810058594,837
407.401214599609,2180
407.734588623047,1421
408.067993164062,1053
408.4013671875,2169
408.734771728516,1416
409.068145751953,2169
409.401550292969,2173
409.734924316406,2171
410.068328857422,2170
410.401702880859,2173
410.735107421875,2179
411.068481445312,2172
411.401885986328,2171
411.735260009766,1057
412.068664550781,2180
412.402038574219,2176
412.735443115234,2174
413.068817138672,2172
413.402221679688,844
413.735595703125,2185
414.069000244141,2183
414.402374267578,2179
414.735778808594,2178
415.069152832031,2181
415.402526855469,1698
415.735931396484,2675
416.069305419922,2311
416.402709960938,1487
416.736083984375,868
417.069488525391,2677
417.402862548828,1070
417.736267089844,1441
418.069641113281,2884
418.403045654297,2303
418.736419677734,2321
419.06982421875,2336
419.403198242188,2327
419.736602783203,2316
420.069976806641,1493
420.403381347656,2912
420.736755371094,2897
421.070159912109,2076
421.403533935547,1383
421.736938476562,2096
422.0703125,2089
422.403717041016,1049
422.737091064453,2079
423.070495605469,2087
423.403869628906,1732
423.737274169922,2102
424.070648193359,2109
424.404052734375,2106
424.737426757812,1057
425.070831298828,1407
425.404205322266,1469
425.737609863281,2246
426.070983886719,2118
426.404388427734,1413
426.737762451172,2111
427.071166992188,1746
427.404541015625,2932
427.737915039062,1415
428.071319580078,2126
428.404693603516,1415
428.738098144531,1243
429.071472167969,2946
429.404876708984,2130
429.738250732422,2122
430.071655273438,2121
430.405029296875,1748
430.738433837891,2127
431.071807861328,2109
431.405212402344,2942
431.738586425781,1748
432.071990966797,966
432.405364990234,1243
432.73876953125,2920
433.072143554688,2941
433.405548095703,2936
433.738922119141,2933
434.072326660156,2923
434.405700683594,1244
434.739105224609,2911
435.072479248047,1256
435.405883789062,2951
435.7392578125,1251
436.072662353516,2938
436.406036376953,2933
436.739440917969,2922
437.072814941406,2905
437.406219482422,2888
437.739593505859,3102
438.072998046875,1778
438.406372070312,1771
438.739776611328,1260
439.073150634766,2936
439.406555175781,2905
439.739929199219,2281
440.073333740234,1760
440.406707763672,2944
440.740081787109,2932
441.073486328125,2927
441.406860351562,982
441.740264892578,1514
442.073638916016,2278
442.407043457031,2258
442.740417480469,2948
443.073822021484,2947
443.407196044922,2932
443.740600585938,1268
444.073974609375,2948
444.407379150391,1267
444.740753173828,2946
445.074157714844,2557
445.407531738281,3019
445.740936279297,3012
446.074310302734,1281
446.40771484375,3018
446.741088867188,3010
447.074493408203,3019
447.407867431641,2579
447.741271972656,3032
448.074645996094,3016
448.408050537109,3014
448.741424560547,3018
449.074829101562,3023
449.408203125,3030
449.741607666016,1295
450.074981689453,1819
450.408386230469,1004
450.741760253906,3009
451.075164794922,3007
451.408538818359,2406
451.741943359375,2397
452.075317382812,1819
452.408721923828,3025
452.742095947266,3039
453.075469970703,1008
453.408874511719,1036
453.742248535156,1299
454.075653076172,3034
454.409027099609,1813
454.742431640625,3270
455.075805664062,1901
455.409210205078,3256
455.742584228516,3254
456.075988769531,3240
456.409362792969,3239
456.742767333984,3230
457.076141357422,3236
457.409545898438,3263
457.742919921875,3245
458.076324462891,3233
458.409698486328,1036
458.743103027344,3207
459.076477050781,3200
459.409881591797,3093
459.743255615234,3252
460.07666015625,1342
460.410034179688,3177
460.743438720703,3107
