V1,V2
V1,V2
V1,V2
V1,V2
V1,V2
48.6747779846191,1463
49.0081634521484,1469
49.341552734375,1476
49.6749420166016,1481
50.0083312988281,1482
50.3417205810547,1486
50.6751098632812,1494
51.0084991455078,1500
51.3418884277344,1502
51.6752777099609,1506
52.0086631774902,1510
52.3420524597168,1513
52.6754417419434,1517
53.0088310241699,1524
53.3422203063965,1526
53.675609588623,1526
54.0089988708496,1530
54.3423881530762,1534
54.6757774353027,1534
55.0091667175293,1535
55.3425521850586,1538
55.6759414672852,1538
56.0093307495117,1536
56.3427200317383,1535
56.6761093139648,1534
57.0094985961914,1531
57.342887878418,1528
57.6762771606445,1525
58.0096664428711,1523
58.3430519104004,1521
58.676441192627,1519
59.0098304748535,1518
59.3432197570801,1515
59.6766090393066,1513
60.0099983215332,1513
60.3433876037598,1513
60.6767768859863,1512
61.0101661682129,1512
61.3435516357422,1515
61.6769409179688,1517
62.0103302001953,1521
62.3437194824219,1528
62.6771087646484,1531
63.010498046875,1534
63.3438873291016,1550
63.6772766113281,1584
64.0106658935547,1600
64.3440551757812,1618
64.6774444580078,1639
65.0108337402344,1644
65.3442230224609,1655
65.6776123046875,1687
66.0110015869141,1705
66.3443832397461,1711
66.6777725219727,1718
67.0111618041992,1728
67.3445510864258,1728
67.6779403686523,1732
68.0113296508789,1808
68.3447189331055,1809
68.678108215332,1806
69.0114974975586,1832
69.3448867797852,1856
69.6782760620117,1867
70.0116653442383,1880
70.3450546264648,1888
70.6784439086914,1892
71.011833190918,1902
71.3452224731445,1914
71.6786117553711,1876
72.0120010375977,1884
72.3453826904297,1890
72.6787719726562,1901
73.0121612548828,1911
73.3455505371094,1527
73.6789398193359,1530
74.0123291015625,1536
74.3457183837891,1541
74.6791076660156,1545
75.0124969482422,1549
75.3458862304688,1553
75.6792755126953,1558
76.0126647949219,1561
76.3460540771484,1562
76.679443359375,1564
77.0128326416016,1568
77.3462219238281,1570
77.6796112060547,1571
78.0130004882812,1571
78.3463897705078,1573
78.6797714233398,1575
79.0131607055664,1575
79.346549987793,1577
79.6799392700195,1578
80.0133285522461,1580
80.3467178344727,1581
80.6801071166992,1582
81.0134963989258,1583
81.3468856811523,1584
81.6802749633789,1585
82.0136642456055,1585
82.347053527832,1585
82.6804428100586,1585
83.0138320922852,1583
83.3472213745117,1579
83.6806106567383,1572
84.0139999389648,1563
84.3473892211914,1554
84.680778503418,1547
85.01416015625,1541
85.3475494384766,1539
85.6809387207031,1537
86.0143280029297,1537
86.3477172851562,1538
86.6811065673828,1538
87.0144958496094,1537
87.3478851318359,1538
87.6812744140625,1539
88.0146636962891,1540
88.3480529785156,1540
88.6814422607422,1540
89.0148315429688,1541
89.3482208251953,1542
89.6816101074219,1542
90.0149993896484,1542
90.348388671875,1543
90.6817779541016,1543
91.0151672363281,1543
91.3485488891602,1543
91.6819381713867,1543
92.0153274536133,1543
92.3487167358398,1543
92.6821060180664,1543
93.015495300293,1543
93.3488845825195,1543
93.6822738647461,1543
94.0156631469727,1543
94.3490524291992,1543
94.6824417114258,1543
95.0158309936523,1543
95.3492202758789,1543
95.6826095581055,1542
96.015998840332,1543
96.3493881225586,1543
96.6827774047852,1542
97.0161666870117,1541
97.3495559692383,1541
97.6829376220703,1541
98.0163269042969,1540
98.3497161865234,1540
98.68310546875,1539
99.0164947509766,1539
99.3498840332031,1538
99.6832733154297,1537
100.016662597656,1537
100.350051879883,1536
100.683441162109,1535
101.016830444336,1534
101.350219726562,1533
101.683609008789,1533
102.016998291016,1532
102.350387573242,1531
102.683776855469,1530
103.017166137695,1530
103.350555419922,1530
103.683944702148,1529
104.01732635498,1529
104.350715637207,1528
104.684104919434,1528
105.01749420166,1528
105.350883483887,1527
105.684272766113,1527
106.01766204834,1527
106.351051330566,1526
106.684440612793,1526
107.01782989502,1525
107.351219177246,1525
107.684608459473,1524
108.017997741699,1524
108.351387023926,1524
108.684776306152,1524
109.018165588379,1524
109.351554870605,1525
109.684944152832,1524
110.018333435059,1525
110.351715087891,1525
110.685104370117,1524
111.018493652344,1524
111.35188293457,1524
111.685272216797,1523
112.018661499023,1522
112.35205078125,1521
112.685440063477,1520
113.018829345703,1518
113.35221862793,1515
113.685607910156,1513
114.018997192383,1512
114.352386474609,1509
114.685775756836,1505
115.019165039062,1503
115.352554321289,1500
115.685943603516,1497
116.019332885742,1495
116.352714538574,1493
116.686103820801,1490
117.019493103027,1486
117.352882385254,1483
117.68627166748,1482
118.019660949707,1481
118.353050231934,1479
118.68643951416,1479
119.019828796387,1479
119.353218078613,1480
119.68660736084,1480
120.019996643066,1480
120.353385925293,1480
120.68677520752,1481
121.020164489746,1483
121.353553771973,1484
121.686943054199,1486
122.020332336426,1488
122.353721618652,1489
122.687103271484,1492
123.020492553711,1494
123.353881835938,1495
123.687271118164,1497
124.020660400391,1498
124.354049682617,1500
124.687438964844,1503
125.02082824707,1505
125.354217529297,1507
125.687606811523,1508
126.02099609375,1510
126.354385375977,1511
126.687774658203,1511
127.02116394043,1510
127.354553222656,1508
127.687942504883,1500
128.021331787109,1490
128.354721069336,1485
128.688110351562,1276
129.021499633789,1278
129.354888916016,1282
129.688278198242,1285
130.021667480469,1286
130.355056762695,2506
130.688446044922,2517
131.021835327148,2528
131.355224609375,2535
131.688613891602,2540
132.022003173828,2545
132.355377197266,2546
132.688766479492,2548
133.022155761719,2553
133.355545043945,2555
133.688934326172,2556
134.022323608398,1087
134.355712890625,1087
134.689102172852,1088
135.022491455078,1088
135.355880737305,1088
135.689270019531,2627
136.022659301758,2631
136.356048583984,2643
136.689437866211,2657
137.022827148438,2662
137.356216430664,2665
137.689605712891,2667
138.022994995117,2672
138.356384277344,2677
138.68977355957,2679
139.023162841797,2679
139.356552124023,2679
139.68994140625,1097
140.023330688477,1099
140.356719970703,1101
140.69010925293,1104
141.023498535156,1107
141.356887817383,1110
141.690277099609,1112
142.023666381836,1114
142.357055664062,1117
142.690444946289,2707
143.023834228516,2708
143.357223510742,2707
143.690612792969,2706
144.024002075195,2707
144.357391357422,2711
144.690765380859,2725
145.024154663086,2756
145.357543945312,2759
145.690933227539,2760
146.024322509766,2760
146.357711791992,2758
146.691101074219,2756
147.024490356445,2757
147.357879638672,2757
147.691268920898,2756
148.024658203125,2756
148.358047485352,2758
148.691436767578,2761
149.024826049805,2765
149.358215332031,2771
149.691604614258,2778
150.024993896484,2781
150.358383178711,802
150.691772460938,1717
151.025161743164,1717
151.358551025391,1718
151.691940307617,1720
152.025329589844,1721
152.35871887207,1722
152.692108154297,1725
153.025497436523,1727
153.35888671875,1728
153.692276000977,1730
154.025665283203,1733
154.35905456543,1735
154.692443847656,1734
155.025833129883,1731
155.359222412109,1083
155.692611694336,1085
156.026000976562,1087
156.359390258789,1089
156.692779541016,1091
157.026168823242,1093
157.35954284668,1094
157.692932128906,1095
158.026321411133,1097
158.359710693359,1748
158.693099975586,1751
159.026489257812,1754
159.359878540039,1757
159.693267822266,1761
160.026657104492,1764
160.360046386719,1767
160.693435668945,1771
161.026824951172,844
161.360214233398,1777
161.693603515625,1781
162.026992797852,1784
162.360382080078,1784
162.693771362305,1787
163.027160644531,1784
163.360549926758,1771
163.693939208984,851
164.027328491211,1773
164.360717773438,1772
164.694107055664,1770
165.027496337891,1768
165.360885620117,854
165.694274902344,1764
166.02766418457,855
166.361053466797,1761
166.694442749023,1759
167.02783203125,1757
167.361221313477,1755
167.694610595703,1753
168.02799987793,1752
168.361389160156,1752
168.694778442383,1752
169.028167724609,1751
169.361557006836,861
169.694946289062,862
170.0283203125,1752
170.361709594727,1752
170.695098876953,865
171.02848815918,1755
171.361877441406,1757
171.695266723633,1758
172.028656005859,1758
172.362045288086,1758
172.695434570312,1759
173.028823852539,1724
173.362213134766,1726
173.695602416992,1726
174.028991699219,1726
174.362380981445,1726
174.695770263672,1727
175.029159545898,1728
175.362548828125,1729
175.695938110352,1731
176.029327392578,873
176.362716674805,1733
176.696105957031,1734
177.029495239258,1735
177.362884521484,1737
177.696273803711,1738
178.029663085938,1739
178.363052368164,1741
178.696441650391,1744
179.029830932617,1745
179.363220214844,1186
179.69660949707,1187
180.029998779297,1189
180.363388061523,1190
180.69677734375,1191
181.030166625977,1192
181.363555908203,1193
181.69694519043,1195
182.030334472656,1196
182.363723754883,1198
182.69709777832,1199
183.030487060547,1200
183.363876342773,1202
183.697265625,1203
184.030654907227,1204
184.364044189453,1206
184.69743347168,1210
185.030822753906,1214
185.364212036133,1216
185.697601318359,1221
186.030990600586,1742
186.364379882812,1746
186.697769165039,1749
187.031158447266,1755
187.364547729492,908
187.697937011719,1764
188.031326293945,1766
188.364715576172,1770
188.698104858398,1773
189.031494140625,1778
189.364883422852,1787
189.698272705078,922
190.031661987305,1256
190.365051269531,1259
190.698440551758,1262
191.031829833984,1264
191.365219116211,1266
191.698608398438,1268
192.031997680664,1796
192.365386962891,1796
192.698776245117,1796
193.032165527344,1800
193.36555480957,1804
193.698944091797,1810
194.032333374023,1291
194.36572265625,1292
194.699111938477,1296
195.032485961914,1298
195.365875244141,1300
195.699264526367,1303
196.032653808594,1311
196.36604309082,1314
196.699432373047,1313
197.032821655273,1315
197.3662109375,1325
197.699600219727,1326
198.032989501953,1327
198.36637878418,1330
198.699768066406,1333
199.033157348633,1334
199.366546630859,1335
199.699935913086,801
200.033325195312,1339
200.366714477539,1341
200.700103759766,805
201.033493041992,1925
201.366882324219,1924
201.700271606445,1279
202.033660888672,1281
202.367050170898,1283
202.700439453125,1287
203.033828735352,1291
203.367218017578,1296
203.700607299805,1302
204.033996582031,1308
204.367385864258,1307
204.700775146484,1307
205.034164428711,1310
205.367553710938,801
205.700942993164,1315
206.034332275391,1317
206.367721557617,1319
206.701110839844,1321
207.03450012207,807
207.367889404297,808
207.701263427734,1325
208.034652709961,1326
208.368041992188,1327
208.701431274414,1327
209.034820556641,812
209.368209838867,1328
209.701599121094,1330
210.03498840332,1331
210.368377685547,1332
210.701766967773,1334
211.03515625,1335
211.368545532227,1337
211.701934814453,820
212.03532409668,1340
212.368713378906,1342
212.702102661133,1344
213.035491943359,825
213.368881225586,1348
213.702270507812,827
214.035659790039,1351
214.369049072266,1353
214.702438354492,1354
215.035827636719,1356
215.369216918945,1358
215.702606201172,1359
216.035995483398,835
216.369384765625,1364
216.702774047852,838
217.036163330078,839
217.369552612305,840
217.702941894531,1372
218.036331176758,1373
218.369720458984,1374
218.703109741211,1375
219.036499023438,1377
219.369888305664,1378
219.703277587891,1380
220.036666870117,1381
220.370040893555,1382
220.703430175781,850
221.036819458008,1384
221.370208740234,852
221.703598022461,853
222.036987304688,1387
222.370376586914,1389
222.703765869141,1390
223.037155151367,1391
223.370544433594,1392
223.70393371582,1393
224.037322998047,1394
224.370712280273,1395
224.7041015625,1397
225.037490844727,1398
225.370880126953,1398
225.70426940918,1401
226.037658691406,1404
226.371047973633,1404
226.704437255859,1765
227.037826538086,1762
227.371215820312,1750
227.704605102539,1748
228.037994384766,1745
228.371383666992,989
228.704772949219,1748
229.038162231445,1749
229.371551513672,1749
229.704940795898,1750
230.038330078125,994
230.371719360352,1750
230.705108642578,995
231.038497924805,1750
231.371887207031,1750
231.705276489258,1749
232.038665771484,1748
232.372055053711,1747
232.705429077148,1747
233.038818359375,1747
233.372207641602,1747
233.705596923828,1746
234.038986206055,1745
234.372375488281,1746
234.705764770508,1746
235.039154052734,1744
235.372543334961,1744
235.705932617188,1745
236.039321899414,1745
236.372711181641,1744
236.706100463867,1744
237.039489746094,1005
237.37287902832,1745
237.706268310547,1745
238.039657592773,1745
238.373046875,1744
238.706436157227,1745
239.039825439453,1746
239.37321472168,1745
239.706604003906,1744
240.039993286133,1744
240.373382568359,1011
240.706771850586,1744
241.040161132812,1744
241.373550415039,1743
241.706939697266,1742
242.040328979492,1741
242.373718261719,1742
242.707107543945,1742
243.040496826172,1741
243.373886108398,1740
243.707275390625,1741
244.040664672852,1740
244.374053955078,1016
244.707443237305,1738
245.040832519531,1738
245.374206542969,1736
245.707595825195,1735
246.040985107422,1735
246.374374389648,1735
246.707763671875,1735
247.041152954102,1019
247.374542236328,1734
247.707931518555,1733
248.041320800781,1733
248.374710083008,1732
248.708099365234,1731
249.041488647461,1731
249.374877929688,1022
249.708267211914,1731
250.041656494141,1730
250.375045776367,1023
250.708435058594,1730
251.04182434082,1729
251.375213623047,1024
251.708602905273,1728
252.0419921875,1728
252.375381469727,1727
252.708770751953,1726
253.04216003418,1026
253.375549316406,1725
253.708938598633,1725
254.042327880859,1027
254.375717163086,1724
254.709106445312,1028
255.042495727539,1723
255.375885009766,1722
255.709274291992,1721
256.042663574219,1721
256.376037597656,1720
256.709442138672,1719
257.042816162109,1030
257.376220703125,1030
257.709594726562,1717
258.042999267578,1031
258.376373291016,1717
258.709777832031,1716
259.043151855469,1716
259.376556396484,1716
259.709930419922,1715
260.043334960938,1715
260.376708984375,1715
260.710113525391,1714
261.043487548828,1713
261.376892089844,1714
261.710266113281,1714
262.043670654297,1713
262.377044677734,1714
262.71044921875,1715
263.043823242188,1038
263.377227783203,1038
263.710601806641,1714
264.044006347656,1715
264.377380371094,1714
264.710754394531,1040
265.044158935547,1714
265.377532958984,1715
265.7109375,1716
266.044311523438,1717
266.377716064453,1716
266.711090087891,1714
267.044494628906,1713
267.377868652344,1714
267.711273193359,1715
268.044647216797,1716
268.378051757812,1716
268.71142578125,1714
269.044830322266,1714
269.378204345703,1713
269.711608886719,1711
270.044982910156,1043
270.378387451172,1697
270.711761474609,1699
271.045166015625,1044
271.378540039062,1696
271.711944580078,1698
272.045318603516,1698
272.378723144531,957
272.712097167969,3226
273.045501708984,3220
273.378875732422,3220
273.712280273438,3226
274.045654296875,3225
274.379058837891,3232
274.712432861328,3238
275.045837402344,3232
275.379211425781,3225
275.712615966797,3233
276.045989990234,3232
276.37939453125,3237
276.712768554688,3248
277.046142578125,3242
277.379547119141,3236
277.712921142578,3241
278.046325683594,3245
278.379699707031,974
278.713104248047,3252
279.046478271484,3266
279.3798828125,3266
279.713256835938,3245
280.046661376953,3227
280.380035400391,3229
280.713439941406,3268
281.046813964844,3270
281.380218505859,1513
281.713592529297,1144
282.046997070312,1928
282.38037109375,1927
282.713775634766,1145
283.047149658203,1925
283.380554199219,1927
283.713928222656,1924
284.047332763672,1923
284.380706787109,1930
284.714111328125,1937
285.047485351562,1935
285.380889892578,1151
285.714263916016,1934
286.047668457031,1152
286.381042480469,1925
286.714447021484,1936
287.047821044922,1155
287.381225585938,1930
287.714599609375,1935
288.048004150391,2448
288.381378173828,1156
288.714782714844,1328
289.048156738281,1640
289.381530761719,1640
289.714935302734,1048
290.048309326172,1643
290.381713867188,1641
290.715087890625,1640
291.048492431641,1646
291.381866455078,1649
291.715270996094,1055
292.048645019531,1656
292.382049560547,1654
292.715423583984,1653
293.048828125,1059
293.382202148438,1661
293.715606689453,1662
294.048980712891,1062
294.382385253906,1664
294.715759277344,1064
295.049163818359,1666
295.382537841797,1667
295.715942382812,1665
296.04931640625,1663
296.382720947266,1665
296.716094970703,1665
297.049499511719,1663
297.382873535156,1662
297.716278076172,1667
298.049652099609,1666
298.383056640625,1665
298.716430664062,1663
299.049835205078,1663
299.383209228516,1663
299.716613769531,1663
300.049987792969,1662
300.383392333984,1662
300.716766357422,1662
301.050170898438,1071
301.383544921875,1661
301.716949462891,1660
302.050323486328,1661
302.383697509766,1662
302.717102050781,1073
303.050476074219,861
303.383880615234,1994
303.717254638672,1990
304.050659179688,1672
304.384033203125,1670
304.717437744141,863
305.050811767578,1690
305.384216308594,1088
305.717590332031,1693
306.050994873047,1697
306.384368896484,1050
306.7177734375,1598
307.051147460938,1601
307.384552001953,1607
307.717926025391,2278
308.051330566406,1099
308.384704589844,1612
308.718109130859,1710
309.051483154297,1712
309.384887695312,1102
309.71826171875,1710
310.051666259766,2206
310.385040283203,2220
310.718444824219,1294
311.051818847656,1714
311.385223388672,1717
311.718597412109,1718
312.052001953125,1717
312.385375976562,1717
312.718780517578,1721
313.052154541016,1724
313.385559082031,1724
313.718933105469,1726
314.052337646484,1727
314.385711669922,2211
314.719085693359,1299
315.052490234375,1117
315.385864257812,1731
315.719268798828,1732
316.052642822266,1734
316.386047363281,1735
316.719421386719,828
317.052825927734,1737
317.386199951172,1739
317.719604492188,1740
318.052978515625,1125
318.386383056641,1741
318.719757080078,1742
319.053161621094,1742
319.386535644531,1743
319.719940185547,834
320.053314208984,1129
320.38671875,1130
320.720092773438,836
321.053497314453,1748
321.386871337891,1749
321.720275878906,838
322.053649902344,1749
322.387054443359,839
322.720428466797,1751
323.053833007812,1753
323.38720703125,1754
323.720611572266,1754
324.053985595703,2251
324.387390136719,1757
324.720764160156,1758
325.054168701172,1141
325.387542724609,1759
325.720947265625,1761
326.054321289062,1764
326.387725830078,1765
326.721099853516,1766
327.054473876953,1767
327.387878417969,1769
327.721252441406,1770
328.054656982422,1396
328.388031005859,2424
328.721435546875,2283
329.054809570312,2284
329.388214111328,2284
329.721588134766,2285
330.054992675781,2287
330.388366699219,2288
330.721771240234,2288
331.055145263672,2288
331.388549804688,1354
331.721923828125,2289
332.055328369141,2288
332.388702392578,1788
332.722106933594,862
333.055480957031,862
333.388885498047,1704
333.722259521484,1129
334.0556640625,1707
334.389038085938,1707
334.722442626953,1709
335.055816650391,1711
335.389221191406,847
335.722595214844,1712
336.055999755859,1135
336.389373779297,1136
336.722778320312,1716
337.05615234375,1717
337.389556884766,1718
337.722930908203,852
338.056335449219,1722
338.389709472656,1142
338.723114013672,1725
339.056488037109,1144
339.389892578125,1729
339.723266601562,857
340.056640625,1730
340.390045166016,1732
340.723419189453,1735
341.056823730469,1737
341.390197753906,1737
341.723602294922,1152
342.056976318359,1827
342.390380859375,1192
342.723754882812,885
343.057159423828,1831
343.390533447266,1832
343.723937988281,1835
344.057312011719,1838
344.390716552734,1199
344.724090576172,890
345.057495117188,1201
345.390869140625,1844
345.724273681641,1846
346.057647705078,1849
346.391052246094,895
346.724426269531,896
347.057830810547,897
347.391204833984,1859
347.724609375,1212
348.057983398438,1862
348.391387939453,1864
348.724761962891,1865
349.058166503906,1867
349.391540527344,1868
349.724945068359,1871
350.058319091797,1872
350.391723632812,2806
350.72509765625,1773
351.058502197266,1776
351.391876220703,1778
351.725280761719,1779
352.058654785156,1779
352.392028808594,1781
352.725433349609,1781
353.058807373047,2857
353.392211914062,1091
353.7255859375,2848
354.058990478516,2860
354.392364501953,1587
354.725769042969,1787
355.059143066406,1788
355.392547607422,1591
355.725921630859,2199
356.059326171875,893
356.392700195312,2895
356.726104736328,1359
357.059478759766,2195
357.392883300781,2893
357.726257324219,2204
358.059661865234,2203
358.393035888672,2200
358.726440429688,2204
359.059814453125,2208
359.393218994141,2207
359.726593017578,2208
360.059997558594,2215
360.393371582031,1372
360.726776123047,994
361.060150146484,1828
361.3935546875,1216
361.726928710938,1834
362.060333251953,1835
362.393707275391,1838
362.727111816406,913
363.060485839844,1839
363.393890380859,1841
363.727264404297,1740
364.060668945312,1740
364.39404296875,1742
364.727447509766,1744
365.060821533203,1842
365.394195556641,1843
365.727600097656,1846
366.060974121094,1847
366.394378662109,1848
366.727752685547,1392
367.061157226562,1010
367.39453125,2247
367.727935791016,2247
368.061309814453,2248
368.394714355469,2249
368.728088378906,1013
369.061492919922,2250
369.394866943359,2251
369.728271484375,2250
370.061645507812,2251
370.395050048828,1401
370.728424072266,1402
371.061828613281,1018
371.395202636719,2259
371.728607177734,1406
372.061981201172,2261
372.395385742188,1021
372.728759765625,2263
373.062164306641,2264
373.395538330078,2264
373.728942871094,2264
374.062316894531,1024
374.395721435547,1410
374.729095458984,2263
375.0625,1026
375.395874023438,2265
375.729278564453,2263
376.062652587891,2262
376.396057128906,1414
376.729431152344,2266
377.062835693359,2266
377.396209716797,2266
377.729583740234,1030
378.06298828125,2265
378.396362304688,2264
378.729766845703,2265
379.063140869141,1032
379.396545410156,2267
379.729919433594,1420
380.063323974609,2269
380.396697998047,1805
380.730102539062,1805
381.0634765625,1806
381.396881103516,1809
381.730255126953,929
382.063659667969,1227
382.397033691406,1228
382.730438232422,1811
383.063812255859,1813
383.397216796875,932
383.730590820312,1930
384.063995361328,1285
384.397369384766,1931
384.730773925781,1931
385.064147949219,2479
385.397552490234,2478
385.730926513672,2482
386.064331054688,2486
386.397705078125,1513
386.731109619141,1514
387.064483642578,2303
387.397888183594,2495
387.731262207031,2497
388.064666748047,1945
388.398040771484,2307
388.7314453125,2309
389.064819335938,1450
389.398223876953,1057
389.731597900391,2313
390.064971923828,2314
390.398376464844,2315
390.731750488281,2315
391.065155029297,2316
391.398529052734,835
391.73193359375,1963
392.065307617188,980
392.398712158203,1459
392.732086181641,2326
393.065490722656,838
393.398864746094,838
393.732269287109,2321
394.065643310547,2326
394.399047851562,1465
394.732421875,2334
395.065826416016,2335
395.399200439453,2336
395.732604980469,844
396.065979003906,1474
396.399383544922,2347
396.732757568359,2344
397.066162109375,2345
397.399536132812,2347
397.732940673828,1476
398.066314697266,2349
398.399719238281,2352
398.733093261719,2353
399.066497802734,2551
399.399871826172,1121
399.733276367188,1559
400.066650390625,2360
400.400054931641,1240
400.733428955078,2559
401.066833496094,2557
401.400207519531,1561
401.733612060547,2558
402.066986083984,2558
402.400390625,2554
402.733764648438,2553
403.067138671875,881
403.400543212891,2560
403.733917236328,1566
404.067321777344,2560
404.400695800781,2563
404.734100341797,1571
405.067474365234,2575
405.40087890625,2575
405.734252929688,2570
406.067657470703,2571
406.401031494141,2576
406.734436035156,1137
407.067810058594,2590
407.401214599609,1583
407.734588623047,891
408.067993164062,2586
408.4013671875,1925
408.734771728516,2600
409.068145751953,2594
409.401550292969,2591
409.734924316406,2600
410.068328857422,1932
410.401702880859,1929
410.735107421875,1929
411.068481445312,1934
411.401885986328,1936
411.735260009766,2604
412.068664550781,2606
412.402038574219,2613
412.735443115234,2609
413.068817138672,2602
413.402221679688,2602
413.735595703125,2606
414.069000244141,2603
414.402374267578,2605
414.735778808594,2616
415.069152832031,2613
415.402526855469,1601
415.735931396484,2078
416.069305419922,2081
416.402709960938,2061
416.736083984375,2062
417.069488525391,2082
417.402862548828,2087
417.736267089844,1386
418.069641113281,1381
418.403045654297,2630
418.736419677734,2079
419.06982421875,1042
419.403198242188,2103
419.736602783203,1048
420.069976806641,2086
420.403381347656,1046
420.736755371094,1047
421.070159912109,2084
421.403533935547,1393
421.736938476562,2076
422.0703125,2089
422.403717041016,2077
422.737091064453,2663
423.070495605469,2120
423.403869628906,2113
423.737274169922,2108
424.070648193359,2111
424.404052734375,2102
424.737426757812,2076
425.070831298828,2121
425.404205322266,1415
425.737609863281,1414
426.070983886719,2125
426.404388427734,2130
426.737762451172,2133
427.071166992188,1067
427.404541015625,2129
427.737915039062,2125
428.071319580078,1066
428.404693603516,1590
428.738098144531,2526
429.071472167969,2525
429.404876708984,1428
429.738250732422,1429
430.071655273438,2139
430.405029296875,1593
430.738433837891,2526
431.071807861328,2144
431.405212402344,2141
431.738586425781,2270
432.071990966797,1598
432.405364990234,2540
432.73876953125,2542
433.072143554688,2536
433.405548095703,2529
433.738922119141,2542
434.072326660156,1604
434.405700683594,2543
434.739105224609,2540
435.072479248047,2530
435.405883789062,2280
435.7392578125,2277
436.072662353516,926
436.406036376953,2278
436.739440917969,2275
437.072814941406,1605
437.406219482422,2290
437.739593505859,2293
438.072998046875,2282
438.406372070312,1399
438.739776611328,2286
439.073150634766,2280
439.406555175781,2542
439.739929199219,857
440.073333740234,2282
440.406707763672,2549
440.740081787109,2072
441.073486328125,1408
441.406860351562,1505
441.740264892578,1940
442.073638916016,1411
442.407043457031,1069
442.740417480469,2286
443.073822021484,1348
443.407196044922,2075
443.740600585938,1939
444.073974609375,1938
444.407379150391,2300
444.740753173828,2287
445.074157714844,1419
445.407531738281,1947
445.740936279297,842
446.074310302734,1352
446.40771484375,1942
446.741088867188,1946
447.074493408203,1943
447.407867431641,1941
447.741271972656,1952
448.074645996094,1950
448.408050537109,1359
448.741424560547,1953
449.074829101562,1952
449.408203125,1950
449.741607666016,1948
450.074981689453,1364
450.408386230469,1958
450.741760253906,1955
451.075164794922,1362
451.408538818359,850
451.741943359375,1366
452.075317382812,851
452.408721923828,1949
452.742095947266,1972
453.075469970703,1090
453.408874511719,1052
453.742248535156,1960
454.075653076172,1055
454.409027099609,1970
454.742431640625,1965
455.075805664062,1980
455.409210205078,1378
455.742584228516,1972
456.075988769531,1971
456.409362792969,1974
456.742767333984,1972
457.076141357422,1377
457.409545898438,860
457.742919921875,1379
458.076324462891,1978
458.409698486328,1975
458.743103027344,1975
